id,Nummer,Dunkelbier,Pils,Weissbier,FünfProzent,NullProzent,Glasflasche,Dose,Plastikflasche,FünfundsiebzigCent,FünfzigCent,EinEuro,Produktname,Preference
139,7,0,0,1,0,1,0,1,0,1,0,0,7,2
139,8,1,0,0,0,1,0,0,1,1,0,0,8,6
139,9,0,1,0,0,1,0,1,0,1,0,0,9,10
139,10,0,1,0,1,0,1,0,0,0,0,1,10,1
140,1,1,0,0,1,0,1,0,0,0,1,0,1,10
140,2,0,0,1,1,0,0,1,0,1,0,0,2,8
140,3,1,0,0,1,0,0,0,1,0,0,1,3,6
140,4,0,1,0,0,1,0,0,1,1,0,0,4,3
140,5,0,0,1,0,1,0,1,0,0,1,0,5,9
140,6,0,1,0,0,1,1,0,0,0,0,1,6,7
140,7,0,0,1,0,1,0,1,0,1,0,0,7,5
140,8,1,0,0,0,1,0,0,1,1,0,0,8,2
140,9,0,1,0,0,1,0,1,0,1,0,0,9,1
140,10,0,1,0,1,0,1,0,0,0,0,1,10,4
141,1,1,0,0,1,0,1,0,0,0,1,0,1,10
141,2,0,0,1,1,0,0,1,0,1,0,0,2,3
141,3,1,0,0,1,0,0,0,1,0,0,1,3,2
141,4,0,1,0,0,1,0,0,1,1,0,0,4,9
141,5,0,0,1,0,1,0,1,0,0,1,0,5,8
141,6,0,1,0,0,1,1,0,0,0,0,1,6,7
141,7,0,0,1,0,1,0,1,0,1,0,0,7,6
141,8,1,0,0,0,1,0,0,1,1,0,0,8,4
141,9,0,1,0,0,1,0,1,0,1,0,0,9,5
141,10,0,1,0,1,0,1,0,0,0,0,1,10,1
142,1,1,0,0,1,0,1,0,0,0,1,0,1,5
142,2,0,0,1,1,0,0,1,0,1,0,0,2,3
142,3,1,0,0,1,0,0,0,1,0,0,1,3,1
142,4,0,1,0,0,1,0,0,1,1,0,0,4,10
142,5,0,0,1,0,1,0,1,0,0,1,0,5,9
142,6,0,1,0,0,1,1,0,0,0,0,1,6,7
142,7,0,0,1,0,1,0,1,0,1,0,0,7,4
142,8,1,0,0,0,1,0,0,1,1,0,0,8,2
142,9,0,1,0,0,1,0,1,0,1,0,0,9,8
142,10,0,1,0,1,0,1,0,0,0,0,1,10,6
143,1,1,0,0,1,0,1,0,0,0,1,0,1,5
143,2,0,0,1,1,0,0,1,0,1,0,0,2,4
143,3,1,0,0,1,0,0,0,1,0,0,1,3,2
143,4,0,1,0,0,1,0,0,1,1,0,0,4,10
143,5,0,0,1,0,1,0,1,0,0,1,0,5,8
143,6,0,1,0,0,1,1,0,0,0,0,1,6,3
143,7,0,0,1,0,1,0,1,0,1,0,0,7,1
143,8,1,0,0,0,1,0,0,1,1,0,0,8,9
143,9,0,1,0,0,1,0,1,0,1,0,0,9,7
143,10,0,1,0,1,0,1,0,0,0,0,1,10,6
144,1,1,0,0,1,0,1,0,0,0,1,0,1,9
144,2,0,0,1,1,0,0,1,0,1,0,0,2,5
144,3,1,0,0,1,0,0,0,1,0,0,1,3,1
144,4,0,1,0,0,1,0,0,1,1,0,0,4,10
144,5,0,0,1,0,1,0,1,0,0,1,0,5,8
144,6,0,1,0,0,1,1,0,0,0,0,1,6,6
144,7,0,0,1,0,1,0,1,0,1,0,0,7,3
144,8,1,0,0,0,1,0,0,1,1,0,0,8,2
144,9,0,1,0,0,1,0,1,0,1,0,0,9,4
144,10,0,1,0,1,0,1,0,0,0,0,1,10,7
145,1,1,0,0,1,0,1,0,0,0,1,0,1,8
145,2,0,0,1,1,0,0,1,0,1,0,0,2,6
145,3,1,0,0,1,0,0,0,1,0,0,1,3,4
145,4,0,1,0,0,1,0,0,1,1,0,0,4,3
145,5,0,0,1,0,1,0,1,0,0,1,0,5,2
145,6,0,1,0,0,1,1,0,0,0,0,1,6,9
145,7,0,0,1,0,1,0,1,0,1,0,0,7,7
145,8,1,0,0,0,1,0,0,1,1,0,0,8,1
145,9,0,1,0,0,1,0,1,0,1,0,0,9,10
145,10,0,1,0,1,0,1,0,0,0,0,1,10,5
146,1,1,0,0,1,0,1,0,0,0,1,0,1,9
146,2,0,0,1,1,0,0,1,0,1,0,0,2,5
146,3,1,0,0,1,0,0,0,1,0,0,1,3,3
146,4,0,1,0,0,1,0,0,1,1,0,0,4,2
146,5,0,0,1,0,1,0,1,0,0,1,0,5,7
146,6,0,1,0,0,1,1,0,0,0,0,1,6,6
146,7,0,0,1,0,1,0,1,0,1,0,0,7,4
146,8,1,0,0,0,1,0,0,1,1,0,0,8,10
146,9,0,1,0,0,1,0,1,0,1,0,0,9,8
146,10,0,1,0,1,0,1,0,0,0,0,1,10,1
147,1,1,0,0,1,0,1,0,0,0,1,0,1,6
147,2,0,0,1,1,0,0,1,0,1,0,0,2,5
147,3,1,0,0,1,0,0,0,1,0,0,1,3,4
147,4,0,1,0,0,1,0,0,1,1,0,0,4,3
147,5,0,0,1,0,1,0,1,0,0,1,0,5,2
147,6,0,1,0,0,1,1,0,0,0,0,1,6,10
147,7,0,0,1,0,1,0,1,0,1,0,0,7,9
147,8,1,0,0,0,1,0,0,1,1,0,0,8,8
147,9,0,1,0,0,1,0,1,0,1,0,0,9,7
147,10,0,1,0,1,0,1,0,0,0,0,1,10,1
148,1,1,0,0,1,0,1,0,0,0,1,0,1,8
148,2,0,0,1,1,0,0,1,0,1,0,0,2,7
148,3,1,0,0,1,0,0,0,1,0,0,1,3,10
148,4,0,1,0,0,1,0,0,1,1,0,0,4,9
148,5,0,0,1,0,1,0,1,0,0,1,0,5,6
148,6,0,1,0,0,1,1,0,0,0,0,1,6,4
148,7,0,0,1,0,1,0,1,0,1,0,0,7,3
148,8,1,0,0,0,1,0,0,1,1,0,0,8,2
148,9,0,1,0,0,1,0,1,0,1,0,0,9,5
148,10,0,1,0,1,0,1,0,0,0,0,1,10,1
149,1,1,0,0,1,0,1,0,0,0,1,0,1,9
149,2,0,0,1,1,0,0,1,0,1,0,0,2,6
149,3,1,0,0,1,0,0,0,1,0,0,1,3,2
149,4,0,1,0,0,1,0,0,1,1,0,0,4,10
149,5,0,0,1,0,1,0,1,0,0,1,0,5,5
149,6,0,1,0,0,1,1,0,0,0,0,1,6,4
149,7,0,0,1,0,1,0,1,0,1,0,0,7,3
149,8,1,0,0,0,1,0,0,1,1,0,0,8,1
149,9,0,1,0,0,1,0,1,0,1,0,0,9,7
149,10,0,1,0,1,0,1,0,0,0,0,1,10,8
150,1,1,0,0,1,0,1,0,0,0,1,0,1,7
150,2,0,0,1,1,0,0,1,0,1,0,0,2,6
150,3,1,0,0,1,0,0,0,1,0,0,1,3,2
150,4,0,1,0,0,1,0,0,1,1,0,0,4,1
150,5,0,0,1,0,1,0,1,0,0,1,0,5,8
150,6,0,1,0,0,1,1,0,0,0,0,1,6,3
150,7,0,0,1,0,1,0,1,0,1,0,0,7,10
150,8,1,0,0,0,1,0,0,1,1,0,0,8,9
150,9,0,1,0,0,1,0,1,0,1,0,0,9,5
150,10,0,1,0,1,0,1,0,0,0,0,1,10,4
151,1,1,0,0,1,0,1,0,0,0,1,0,1,7
151,2,0,0,1,1,0,0,1,0,1,0,0,2,5
151,3,1,0,0,1,0,0,0,1,0,0,1,3,4
151,4,0,1,0,0,1,0,0,1,1,0,0,4,2
151,5,0,0,1,0,1,0,1,0,0,1,0,5,9
151,6,0,1,0,0,1,1,0,0,0,0,1,6,6
151,7,0,0,1,0,1,0,1,0,1,0,0,7,3
151,8,1,0,0,0,1,0,0,1,1,0,0,8,8
151,9,0,1,0,0,1,0,1,0,1,0,0,9,1
151,10,0,1,0,1,0,1,0,0,0,0,1,10,10
152,1,1,0,0,1,0,1,0,0,0,1,0,1,7
152,2,0,0,1,1,0,0,1,0,1,0,0,2,3
152,3,1,0,0,1,0,0,0,1,0,0,1,3,2
152,4,0,1,0,0,1,0,0,1,1,0,0,4,1
152,5,0,0,1,0,1,0,1,0,0,1,0,5,8
152,6,0,1,0,0,1,1,0,0,0,0,1,6,6
152,7,0,0,1,0,1,0,1,0,1,0,0,7,10
152,8,1,0,0,0,1,0,0,1,1,0,0,8,9
152,9,0,1,0,0,1,0,1,0,1,0,0,9,5
152,10,0,1,0,1,0,1,0,0,0,0,1,10,4
153,1,1,0,0,1,0,1,0,0,0,1,0,1,6
153,2,0,0,1,1,0,0,1,0,1,0,0,2,5
153,3,1,0,0,1,0,0,0,1,0,0,1,3,3
153,4,0,1,0,0,1,0,0,1,1,0,0,4,8
153,5,0,0,1,0,1,0,1,0,0,1,0,5,7
153,6,0,1,0,0,1,1,0,0,0,0,1,6,2
153,7,0,0,1,0,1,0,1,0,1,0,0,7,1
153,8,1,0,0,0,1,0,0,1,1,0,0,8,10
153,9,0,1,0,0,1,0,1,0,1,0,0,9,9
153,10,0,1,0,1,0,1,0,0,0,0,1,10,4
154,1,1,0,0,1,0,1,0,0,0,1,0,1,9
154,2,0,0,1,1,0,0,1,0,1,0,0,2,8
154,3,1,0,0,1,0,0,0,1,0,0,1,3,7
154,4,0,1,0,0,1,0,0,1,1,0,0,4,5
154,5,0,0,1,0,1,0,1,0,0,1,0,5,2
154,6,0,1,0,0,1,1,0,0,0,0,1,6,6
154,7,0,0,1,0,1,0,1,0,1,0,0,7,10
154,8,1,0,0,0,1,0,0,1,1,0,0,8,4
154,9,0,1,0,0,1,0,1,0,1,0,0,9,3
154,10,0,1,0,1,0,1,0,0,0,0,1,10,1
155,1,1,0,0,1,0,1,0,0,0,1,0,1,2
155,2,0,0,1,1,0,0,1,0,1,0,0,2,10
155,3,1,0,0,1,0,0,0,1,0,0,1,3,9
155,4,0,1,0,0,1,0,0,1,1,0,0,4,8
155,5,0,0,1,0,1,0,1,0,0,1,0,5,7
155,6,0,1,0,0,1,1,0,0,0,0,1,6,6
155,7,0,0,1,0,1,0,1,0,1,0,0,7,5
155,8,1,0,0,0,1,0,0,1,1,0,0,8,4
155,9,0,1,0,0,1,0,1,0,1,0,0,9,1
155,10,0,1,0,1,0,1,0,0,0,0,1,10,3
156,1,1,0,0,1,0,1,0,0,0,1,0,1,8
156,2,0,0,1,1,0,0,1,0,1,0,0,2,7
156,3,1,0,0,1,0,0,0,1,0,0,1,3,5
156,4,0,1,0,0,1,0,0,1,1,0,0,4,3
156,5,0,0,1,0,1,0,1,0,0,1,0,5,6
156,6,0,1,0,0,1,1,0,0,0,0,1,6,2
156,7,0,0,1,0,1,0,1,0,1,0,0,7,1
156,8,1,0,0,0,1,0,0,1,1,0,0,8,10
156,9,0,1,0,0,1,0,1,0,1,0,0,9,4
156,10,0,1,0,1,0,1,0,0,0,0,1,10,9
157,1,1,0,0,1,0,1,0,0,0,1,0,1,9
157,2,0,0,1,1,0,0,1,0,1,0,0,2,8
157,3,1,0,0,1,0,0,0,1,0,0,1,3,5
157,4,0,1,0,0,1,0,0,1,1,0,0,4,4
157,5,0,0,1,0,1,0,1,0,0,1,0,5,3
157,6,0,1,0,0,1,1,0,0,0,0,1,6,1
157,7,0,0,1,0,1,0,1,0,1,0,0,7,7
157,8,1,0,0,0,1,0,0,1,1,0,0,8,6
157,9,0,1,0,0,1,0,1,0,1,0,0,9,2
157,10,0,1,0,1,0,1,0,0,0,0,1,10,10
158,1,1,0,0,1,0,1,0,0,0,1,0,1,8
158,2,0,0,1,1,0,0,1,0,1,0,0,2,7
158,3,1,0,0,1,0,0,0,1,0,0,1,3,6
158,4,0,1,0,0,1,0,0,1,1,0,0,4,5
158,5,0,0,1,0,1,0,1,0,0,1,0,5,4
158,6,0,1,0,0,1,1,0,0,0,0,1,6,3
158,7,0,0,1,0,1,0,1,0,1,0,0,7,2
158,8,1,0,0,0,1,0,0,1,1,0,0,8,1
158,9,0,1,0,0,1,0,1,0,1,0,0,9,10
158,10,0,1,0,1,0,1,0,0,0,0,1,10,9
159,1,1,0,0,1,0,1,0,0,0,1,0,1,9
159,2,0,0,1,1,0,0,1,0,1,0,0,2,5
159,3,1,0,0,1,0,0,0,1,0,0,1,3,2
159,4,0,1,0,0,1,0,0,1,1,0,0,4,1
159,5,0,0,1,0,1,0,1,0,0,1,0,5,8
159,6,0,1,0,0,1,1,0,0,0,0,1,6,7
159,7,0,0,1,0,1,0,1,0,1,0,0,7,6
159,8,1,0,0,0,1,0,0,1,1,0,0,8,4
159,9,0,1,0,0,1,0,1,0,1,0,0,9,10
159,10,0,1,0,1,0,1,0,0,0,0,1,10,3
160,1,1,0,0,1,0,1,0,0,0,1,0,1,8
160,2,0,0,1,1,0,0,1,0,1,0,0,2,5
160,3,1,0,0,1,0,0,0,1,0,0,1,3,2
160,4,0,1,0,0,1,0,0,1,1,0,0,4,9
160,5,0,0,1,0,1,0,1,0,0,1,0,5,6
160,6,0,1,0,0,1,1,0,0,0,0,1,6,3
160,7,0,0,1,0,1,0,1,0,1,0,0,7,1
160,8,1,0,0,0,1,0,0,1,1,0,0,8,10
160,9,0,1,0,0,1,0,1,0,1,0,0,9,7
160,10,0,1,0,1,0,1,0,0,0,0,1,10,4
161,1,1,0,0,1,0,1,0,0,0,1,0,1,9
161,2,0,0,1,1,0,0,1,0,1,0,0,2,7
161,3,1,0,0,1,0,0,0,1,0,0,1,3,3
161,4,0,1,0,0,1,0,0,1,1,0,0,4,2
161,5,0,0,1,0,1,0,1,0,0,1,0,5,8
161,6,0,1,0,0,1,1,0,0,0,0,1,6,5
161,7,0,0,1,0,1,0,1,0,1,0,0,7,4
161,8,1,0,0,0,1,0,0,1,1,0,0,8,1
161,9,0,1,0,0,1,0,1,0,1,0,0,9,6
161,10,0,1,0,1,0,1,0,0,0,0,1,10,10
162,1,1,0,0,1,0,1,0,0,0,1,0,1,6
162,2,0,0,1,1,0,0,1,0,1,0,0,2,4
162,3,1,0,0,1,0,0,0,1,0,0,1,3,3
162,4,0,1,0,0,1,0,0,1,1,0,0,4,2
162,5,0,0,1,0,1,0,1,0,0,1,0,5,9
162,6,0,1,0,0,1,1,0,0,0,0,1,6,8
162,7,0,0,1,0,1,0,1,0,1,0,0,7,10
162,8,1,0,0,0,1,0,0,1,1,0,0,8,7
162,9,0,1,0,0,1,0,1,0,1,0,0,9,5
162,10,0,1,0,1,0,1,0,0,0,0,1,10,1
163,1,1,0,0,1,0,1,0,0,0,1,0,1,10
163,2,0,0,1,1,0,0,1,0,1,0,0,2,3
163,3,1,0,0,1,0,0,0,1,0,0,1,3,2
163,4,0,1,0,0,1,0,0,1,1,0,0,4,9
163,5,0,0,1,0,1,0,1,0,0,1,0,5,8
163,6,0,1,0,0,1,1,0,0,0,0,1,6,7
163,7,0,0,1,0,1,0,1,0,1,0,0,7,6
163,8,1,0,0,0,1,0,0,1,1,0,0,8,4
163,9,0,1,0,0,1,0,1,0,1,0,0,9,1
163,10,0,1,0,1,0,1,0,0,0,0,1,10,5
164,1,1,0,0,1,0,1,0,0,0,1,0,1,4
164,2,0,0,1,1,0,0,1,0,1,0,0,2,3
164,3,1,0,0,1,0,0,0,1,0,0,1,3,2
164,4,0,1,0,0,1,0,0,1,1,0,0,4,10
164,5,0,0,1,0,1,0,1,0,0,1,0,5,9
164,6,0,1,0,0,1,1,0,0,0,0,1,6,7
164,7,0,0,1,0,1,0,1,0,1,0,0,7,6
164,8,1,0,0,0,1,0,0,1,1,0,0,8,1
164,9,0,1,0,0,1,0,1,0,1,0,0,9,5
164,10,0,1,0,1,0,1,0,0,0,0,1,10,8
165,1,1,0,0,1,0,1,0,0,0,1,0,1,8
165,2,0,0,1,1,0,0,1,0,1,0,0,2,6
165,3,1,0,0,1,0,0,0,1,0,0,1,3,5
165,4,0,1,0,0,1,0,0,1,1,0,0,4,2
165,5,0,0,1,0,1,0,1,0,0,1,0,5,9
165,6,0,1,0,0,1,1,0,0,0,0,1,6,7
165,7,0,0,1,0,1,0,1,0,1,0,0,7,10
165,8,1,0,0,0,1,0,0,1,1,0,0,8,4
165,9,0,1,0,0,1,0,1,0,1,0,0,9,3
165,10,0,1,0,1,0,1,0,0,0,0,1,10,1
166,1,1,0,0,1,0,1,0,0,0,1,0,1,10
166,2,0,0,1,1,0,0,1,0,1,0,0,2,9
166,3,1,0,0,1,0,0,0,1,0,0,1,3,8
166,4,0,1,0,0,1,0,0,1,1,0,0,4,4
166,5,0,0,1,0,1,0,1,0,0,1,0,5,2
166,6,0,1,0,0,1,1,0,0,0,0,1,6,3
166,7,0,0,1,0,1,0,1,0,1,0,0,7,7
166,8,1,0,0,0,1,0,0,1,1,0,0,8,5
166,9,0,1,0,0,1,0,1,0,1,0,0,9,1
166,10,0,1,0,1,0,1,0,0,0,0,1,10,6
167,1,1,0,0,1,0,1,0,0,0,1,0,1,9
167,2,0,0,1,1,0,0,1,0,1,0,0,2,8
167,3,1,0,0,1,0,0,0,1,0,0,1,3,4
167,4,0,1,0,0,1,0,0,1,1,0,0,4,3
167,5,0,0,1,0,1,0,1,0,0,1,0,5,2
167,6,0,1,0,0,1,1,0,0,0,0,1,6,7
167,7,0,0,1,0,1,0,1,0,1,0,0,7,6
167,8,1,0,0,0,1,0,0,1,1,0,0,8,5
167,9,0,1,0,0,1,0,1,0,1,0,0,9,1
167,10,0,1,0,1,0,1,0,0,0,0,1,10,10
168,1,1,0,0,1,0,1,0,0,0,1,0,1,7
168,2,0,0,1,1,0,0,1,0,1,0,0,2,6
168,3,1,0,0,1,0,0,0,1,0,0,1,3,5
168,4,0,1,0,0,1,0,0,1,1,0,0,4,4
168,5,0,0,1,0,1,0,1,0,0,1,0,5,9
168,6,0,1,0,0,1,1,0,0,0,0,1,6,2
168,7,0,0,1,0,1,0,1,0,1,0,0,7,10
168,8,1,0,0,0,1,0,0,1,1,0,0,8,8
168,9,0,1,0,0,1,0,1,0,1,0,0,9,3
168,10,0,1,0,1,0,1,0,0,0,0,1,10,1
169,1,1,0,0,1,0,1,0,0,0,1,0,1,9
169,2,0,0,1,1,0,0,1,0,1,0,0,2,6
169,3,1,0,0,1,0,0,0,1,0,0,1,3,5
169,4,0,1,0,0,1,0,0,1,1,0,0,4,3
169,5,0,0,1,0,1,0,1,0,0,1,0,5,2
169,6,0,1,0,0,1,1,0,0,0,0,1,6,1
169,7,0,0,1,0,1,0,1,0,1,0,0,7,10
169,8,1,0,0,0,1,0,0,1,1,0,0,8,7
169,9,0,1,0,0,1,0,1,0,1,0,0,9,8
169,10,0,1,0,1,0,1,0,0,0,0,1,10,4
170,1,1,0,0,1,0,1,0,0,0,1,0,1,8
170,2,0,0,1,1,0,0,1,0,1,0,0,2,7
170,3,1,0,0,1,0,0,0,1,0,0,1,3,5
170,4,0,1,0,0,1,0,0,1,1,0,0,4,3
170,5,0,0,1,0,1,0,1,0,0,1,0,5,2
170,6,0,1,0,0,1,1,0,0,0,0,1,6,9
170,7,0,0,1,0,1,0,1,0,1,0,0,7,6
170,8,1,0,0,0,1,0,0,1,1,0,0,8,1
170,9,0,1,0,0,1,0,1,0,1,0,0,9,4
170,10,0,1,0,1,0,1,0,0,0,0,1,10,10
171,1,1,0,0,1,0,1,0,0,0,1,0,1,9
171,2,0,0,1,1,0,0,1,0,1,0,0,2,8
171,3,1,0,0,1,0,0,0,1,0,0,1,3,6
171,4,0,1,0,0,1,0,0,1,1,0,0,4,3
171,5,0,0,1,0,1,0,1,0,0,1,0,5,7
171,6,0,1,0,0,1,1,0,0,0,0,1,6,4
171,7,0,0,1,0,1,0,1,0,1,0,0,7,2
171,8,1,0,0,0,1,0,0,1,1,0,0,8,5
171,9,0,1,0,0,1,0,1,0,1,0,0,9,1
171,10,0,1,0,1,0,1,0,0,0,0,1,10,10
172,1,1,0,0,1,0,1,0,0,0,1,0,1,9
172,2,0,0,1,1,0,0,1,0,1,0,0,2,7
172,3,1,0,0,1,0,0,0,1,0,0,1,3,2
172,4,0,1,0,0,1,0,0,1,1,0,0,4,8
172,5,0,0,1,0,1,0,1,0,0,1,0,5,6
172,6,0,1,0,0,1,1,0,0,0,0,1,6,4
172,7,0,0,1,0,1,0,1,0,1,0,0,7,3
172,8,1,0,0,0,1,0,0,1,1,0,0,8,1
172,9,0,1,0,0,1,0,1,0,1,0,0,9,5
172,10,0,1,0,1,0,1,0,0,0,0,1,10,10
173,1,1,0,0,1,0,1,0,0,0,1,0,1,8
173,2,0,0,1,1,0,0,1,0,1,0,0,2,7
173,3,1,0,0,1,0,0,0,1,0,0,1,3,6
173,4,0,1,0,0,1,0,0,1,1,0,0,4,2
173,5,0,0,1,0,1,0,1,0,0,1,0,5,5
173,6,0,1,0,0,1,1,0,0,0,0,1,6,4
173,7,0,0,1,0,1,0,1,0,1,0,0,7,3
173,8,1,0,0,0,1,0,0,1,1,0,0,8,9
173,9,0,1,0,0,1,0,1,0,1,0,0,9,1
173,10,0,1,0,1,0,1,0,0,0,0,1,10,10
174,1,1,0,0,1,0,1,0,0,0,1,0,1,8
174,2,0,0,1,1,0,0,1,0,1,0,0,2,4
174,3,1,0,0,1,0,0,0,1,0,0,1,3,2
174,4,0,1,0,0,1,0,0,1,1,0,0,4,1
174,5,0,0,1,0,1,0,1,0,0,1,0,5,9
174,6,0,1,0,0,1,1,0,0,0,0,1,6,7
174,7,0,0,1,0,1,0,1,0,1,0,0,7,5
174,8,1,0,0,0,1,0,0,1,1,0,0,8,3
174,9,0,1,0,0,1,0,1,0,1,0,0,9,6
174,10,0,1,0,1,0,1,0,0,0,0,1,10,10
175,1,1,0,0,1,0,1,0,0,0,1,0,1,6
175,2,0,0,1,1,0,0,1,0,1,0,0,2,5
175,3,1,0,0,1,0,0,0,1,0,0,1,3,1
175,4,0,1,0,0,1,0,0,1,1,0,0,4,9
175,5,0,0,1,0,1,0,1,0,0,1,0,5,8
175,6,0,1,0,0,1,1,0,0,0,0,1,6,4
175,7,0,0,1,0,1,0,1,0,1,0,0,7,3
175,8,1,0,0,0,1,0,0,1,1,0,0,8,2
175,9,0,1,0,0,1,0,1,0,1,0,0,9,7
175,10,0,1,0,1,0,1,0,0,0,0,1,10,10
176,1,1,0,0,1,0,1,0,0,0,1,0,1,7
176,2,0,0,1,1,0,0,1,0,1,0,0,2,4
176,3,1,0,0,1,0,0,0,1,0,0,1,3,3
176,4,0,1,0,0,1,0,0,1,1,0,0,4,2
176,5,0,0,1,0,1,0,1,0,0,1,0,5,10
176,6,0,1,0,0,1,1,0,0,0,0,1,6,8
176,7,0,0,1,0,1,0,1,0,1,0,0,7,5
176,8,1,0,0,0,1,0,0,1,1,0,0,8,9
176,9,0,1,0,0,1,0,1,0,1,0,0,9,6
176,10,0,1,0,1,0,1,0,0,0,0,1,10,1
177,1,1,0,0,1,0,1,0,0,0,1,0,1,9
177,2,0,0,1,1,0,0,1,0,1,0,0,2,8
177,3,1,0,0,1,0,0,0,1,0,0,1,3,5
177,4,0,1,0,0,1,0,0,1,1,0,0,4,2
177,5,0,0,1,0,1,0,1,0,0,1,0,5,10
177,6,0,1,0,0,1,1,0,0,0,0,1,6,4
177,7,0,0,1,0,1,0,1,0,1,0,0,7,3
177,8,1,0,0,0,1,0,0,1,1,0,0,8,7
177,9,0,1,0,0,1,0,1,0,1,0,0,9,1
177,10,0,1,0,1,0,1,0,0,0,0,1,10,6
178,1,1,0,0,1,0,1,0,0,0,1,0,1,5
178,2,0,0,1,1,0,0,1,0,1,0,0,2,4
178,3,1,0,0,1,0,0,0,1,0,0,1,3,3
178,4,0,1,0,0,1,0,0,1,1,0,0,4,9
178,5,0,0,1,0,1,0,1,0,0,1,0,5,8
178,6,0,1,0,0,1,1,0,0,0,0,1,6,7
178,7,0,0,1,0,1,0,1,0,1,0,0,7,6
178,8,1,0,0,0,1,0,0,1,1,0,0,8,1
178,9,0,1,0,0,1,0,1,0,1,0,0,9,2
178,10,0,1,0,1,0,1,0,0,0,0,1,10,10
179,1,1,0,0,1,0,1,0,0,0,1,0,1,7
179,2,0,0,1,1,0,0,1,0,1,0,0,2,5
179,3,1,0,0,1,0,0,0,1,0,0,1,3,3
179,4,0,1,0,0,1,0,0,1,1,0,0,4,2
179,5,0,0,1,0,1,0,1,0,0,1,0,5,8
179,6,0,1,0,0,1,1,0,0,0,0,1,6,4
179,7,0,0,1,0,1,0,1,0,1,0,0,7,1
179,8,1,0,0,0,1,0,0,1,1,0,0,8,10
179,9,0,1,0,0,1,0,1,0,1,0,0,9,9
179,10,0,1,0,1,0,1,0,0,0,0,1,10,6
180,1,1,0,0,1,0,1,0,0,0,1,0,1,8
180,2,0,0,1,1,0,0,1,0,1,0,0,2,6
180,3,1,0,0,1,0,0,0,1,0,0,1,3,5
180,4,0,1,0,0,1,0,0,1,1,0,0,4,1
180,5,0,0,1,0,1,0,1,0,0,1,0,5,7
180,6,0,1,0,0,1,1,0,0,0,0,1,6,3
180,7,0,0,1,0,1,0,1,0,1,0,0,7,2
180,8,1,0,0,0,1,0,0,1,1,0,0,8,10
180,9,0,1,0,0,1,0,1,0,1,0,0,9,9
180,10,0,1,0,1,0,1,0,0,0,0,1,10,4
181,1,1,0,0,1,0,1,0,0,0,1,0,1,8
181,2,0,0,1,1,0,0,1,0,1,0,0,2,6
181,3,1,0,0,1,0,0,0,1,0,0,1,3,4
181,4,0,1,0,0,1,0,0,1,1,0,0,4,9
181,5,0,0,1,0,1,0,1,0,0,1,0,5,7
181,6,0,1,0,0,1,1,0,0,0,0,1,6,5
181,7,0,0,1,0,1,0,1,0,1,0,0,7,2
181,8,1,0,0,0,1,0,0,1,1,0,0,8,1
181,9,0,1,0,0,1,0,1,0,1,0,0,9,3
181,10,0,1,0,1,0,1,0,0,0,0,1,10,10
182,1,1,0,0,1,0,1,0,0,0,1,0,1,10
182,2,0,0,1,1,0,0,1,0,1,0,0,2,5
182,3,1,0,0,1,0,0,0,1,0,0,1,3,3
182,4,0,1,0,0,1,0,0,1,1,0,0,4,2
182,5,0,0,1,0,1,0,1,0,0,1,0,5,8
182,6,0,1,0,0,1,1,0,0,0,0,1,6,4
182,7,0,0,1,0,1,0,1,0,1,0,0,7,1
182,8,1,0,0,0,1,0,0,1,1,0,0,8,9
182,9,0,1,0,0,1,0,1,0,1,0,0,9,7
182,10,0,1,0,1,0,1,0,0,0,0,1,10,6
183,1,1,0,0,1,0,1,0,0,0,1,0,1,9
183,2,0,0,1,1,0,0,1,0,1,0,0,2,7
183,3,1,0,0,1,0,0,0,1,0,0,1,3,4
183,4,0,1,0,0,1,0,0,1,1,0,0,4,3
183,5,0,0,1,0,1,0,1,0,0,1,0,5,2
183,6,0,1,0,0,1,1,0,0,0,0,1,6,6
183,7,0,0,1,0,1,0,1,0,1,0,0,7,1
183,8,1,0,0,0,1,0,0,1,1,0,0,8,5
183,9,0,1,0,0,1,0,1,0,1,0,0,9,10
183,10,0,1,0,1,0,1,0,0,0,0,1,10,8
184,1,1,0,0,1,0,1,0,0,0,1,0,1,9
184,2,0,0,1,1,0,0,1,0,1,0,0,2,3
184,3,1,0,0,1,0,0,0,1,0,0,1,3,10
184,4,0,1,0,0,1,0,0,1,1,0,0,4,7
184,5,0,0,1,0,1,0,1,0,0,1,0,5,6
184,6,0,1,0,0,1,1,0,0,0,0,1,6,5
184,7,0,0,1,0,1,0,1,0,1,0,0,7,2
184,8,1,0,0,0,1,0,0,1,1,0,0,8,1
184,9,0,1,0,0,1,0,1,0,1,0,0,9,8
184,10,0,1,0,1,0,1,0,0,0,0,1,10,4
185,1,1,0,0,1,0,1,0,0,0,1,0,1,9
185,2,0,0,1,1,0,0,1,0,1,0,0,2,6
185,3,1,0,0,1,0,0,0,1,0,0,1,3,5
185,4,0,1,0,0,1,0,0,1,1,0,0,4,7
185,5,0,0,1,0,1,0,1,0,0,1,0,5,4
185,6,0,1,0,0,1,1,0,0,0,0,1,6,3
185,7,0,0,1,0,1,0,1,0,1,0,0,7,1
185,8,1,0,0,0,1,0,0,1,1,0,0,8,10
185,9,0,1,0,0,1,0,1,0,1,0,0,9,8
